track_name,artist_name,album_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,release_year
Nainowale Ne,Neeti Mohan,Padmaavat,1Xl83AOH0iWEOVFcdQqKBW,0.602,0.513,1,-7.953,0,0.0287,0.563,0.0,0.161,0.6,96.96,audio_features,1Xl83AOH0iWEOVFcdQqKBW,spotify:track:1Xl83AOH0iWEOVFcdQqKBW,https://api.spotify.com/v1/tracks/1Xl83AOH0iWEOVFcdQqKBW,https://api.spotify.com/v1/audio-analysis/1Xl83AOH0iWEOVFcdQqKBW,175822,4,65,2018
"Har Kisi Ko (From ""Boss)",Neeti Mohan,Love Dose Arijit Singh,4A7eOIbt19Wk5OXjVxE3SI,0.553,0.705,3,-6.898,1,0.0308,0.478,0.0,0.278,0.324,95.007,audio_features,4A7eOIbt19Wk5OXjVxE3SI,spotify:track:4A7eOIbt19Wk5OXjVxE3SI,https://api.spotify.com/v1/tracks/4A7eOIbt19Wk5OXjVxE3SI,https://api.spotify.com/v1/audio-analysis/4A7eOIbt19Wk5OXjVxE3SI,337047,4,60,2016
Stressed Out,Twenty One Pilots,Blurryface,3CRDbSIZ4r5MsZ0YwxuEkn,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4,86,2015
Ride,Twenty One Pilots,Blurryface,2Z8WuEywRWYTKe1NybPQEW,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507,4,83,2015
Heathens,Twenty One Pilots,Heathens,6i0V12jOa3mr6uu4WYhUBr,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920,4,82,2016
Overcompensate,Twenty One Pilots,Overcompensate,0wEGo9LsSrSUz9HOtraWAO,0.363,0.891,5,-5.563,0,0.0978,0.00992,0.00183,0.134,0.331,95.089,audio_features,0wEGo9LsSrSUz9HOtraWAO,spotify:track:0wEGo9LsSrSUz9HOtraWAO,https://api.spotify.com/v1/tracks/0wEGo9LsSrSUz9HOtraWAO,https://api.spotify.com/v1/audio-analysis/0wEGo9LsSrSUz9HOtraWAO,236000,4,78,2024
Next Semester,Twenty One Pilots,Next Semester,4PCD9jZRM2VswisaTBhc25,0.234,0.823,4,-5.042,1,0.135,0.0225,1.7e-05,0.11,0.127,174.916,audio_features,4PCD9jZRM2VswisaTBhc25,spotify:track:4PCD9jZRM2VswisaTBhc25,https://api.spotify.com/v1/tracks/4PCD9jZRM2VswisaTBhc25,https://api.spotify.com/v1/audio-analysis/4PCD9jZRM2VswisaTBhc25,234400,4,79,2024
Chlorine,Twenty One Pilots,Trench,23OXdR7YuUBVWh5hSnYJau,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,audio_features,23OXdR7YuUBVWh5hSnYJau,spotify:track:23OXdR7YuUBVWh5hSnYJau,https://api.spotify.com/v1/tracks/23OXdR7YuUBVWh5hSnYJau,https://api.spotify.com/v1/audio-analysis/23OXdR7YuUBVWh5hSnYJau,324467,4,77,2018
Tear in My Heart,Twenty One Pilots,Blurryface,3bnVBN67NBEzedqQuWrpP4,0.655,0.632,2,-4.802,1,0.0489,0.0189,0.0,0.0722,0.447,120.113,audio_features,3bnVBN67NBEzedqQuWrpP4,spotify:track:3bnVBN67NBEzedqQuWrpP4,https://api.spotify.com/v1/tracks/3bnVBN67NBEzedqQuWrpP4,https://api.spotify.com/v1/audio-analysis/3bnVBN67NBEzedqQuWrpP4,188493,4,76,2015
Doubt,Twenty One Pilots,Blurryface,57yL3161hUMuw06zzzUCHi,0.719,0.645,2,-6.141,0,0.0358,0.121,0.00316,0.362,0.69,123.02,audio_features,57yL3161hUMuw06zzzUCHi,spotify:track:57yL3161hUMuw06zzzUCHi,https://api.spotify.com/v1/tracks/57yL3161hUMuw06zzzUCHi,https://api.spotify.com/v1/audio-analysis/57yL3161hUMuw06zzzUCHi,191493,4,74,2015
Heavydirtysoul,Twenty One Pilots,Blurryface,7i9763l5SSfOnqZ35VOcfy,0.613,0.873,7,-6.376,0,0.0449,0.00397,0.00111,0.367,0.392,129.989,audio_features,7i9763l5SSfOnqZ35VOcfy,spotify:track:7i9763l5SSfOnqZ35VOcfy,https://api.spotify.com/v1/tracks/7i9763l5SSfOnqZ35VOcfy,https://api.spotify.com/v1/audio-analysis/7i9763l5SSfOnqZ35VOcfy,234813,4,74,2015
Overcompensate (edit),Twenty One Pilots,Overcompensate,7kcApwUclbIw9B6MuVmqPc,0.388,0.881,1,-5.281,1,0.12,0.0132,0.000244,0.131,0.385,95.155,audio_features,7kcApwUclbIw9B6MuVmqPc,spotify:track:7kcApwUclbIw9B6MuVmqPc,https://api.spotify.com/v1/tracks/7kcApwUclbIw9B6MuVmqPc,https://api.spotify.com/v1/audio-analysis/7kcApwUclbIw9B6MuVmqPc,190733,4,70,2024
Maria Maria (feat. The Product G&B),Santana,Supernatural (Legacy Edition),567UAkWoLBqZ709s3Qcbze,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,567UAkWoLBqZ709s3Qcbze,spotify:track:567UAkWoLBqZ709s3Qcbze,https://api.spotify.com/v1/tracks/567UAkWoLBqZ709s3Qcbze,https://api.spotify.com/v1/audio-analysis/567UAkWoLBqZ709s3Qcbze,261973,4,70,1999
Smooth (feat. Rob Thomas),Santana,Supernatural (Legacy Edition),2pX4FpOgwItRVPPUFdRcxA,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,audio_features,2pX4FpOgwItRVPPUFdRcxA,spotify:track:2pX4FpOgwItRVPPUFdRcxA,https://api.spotify.com/v1/tracks/2pX4FpOgwItRVPPUFdRcxA,https://api.spotify.com/v1/audio-analysis/2pX4FpOgwItRVPPUFdRcxA,294987,4,69,1999
Black Magic Woman - Single Version,Santana,Santana's Greatest Hits,4YMQXzscifAREG0a7KNGhB,0.489,0.349,2,-14.295,0,0.0323,0.676,0.0789,0.0866,0.622,124.348,audio_features,4YMQXzscifAREG0a7KNGhB,spotify:track:4YMQXzscifAREG0a7KNGhB,https://api.spotify.com/v1/tracks/4YMQXzscifAREG0a7KNGhB,https://api.spotify.com/v1/audio-analysis/4YMQXzscifAREG0a7KNGhB,196467,4,68,1994
Corazon Espinado (feat. Mana),Santana,Supernatural (Legacy Edition),59uqWPaagd0khPaauWM2lU,0.699,0.789,11,-5.173,0,0.0285,0.13,0.287,0.0874,0.962,119.959,audio_features,59uqWPaagd0khPaauWM2lU,spotify:track:59uqWPaagd0khPaauWM2lU,https://api.spotify.com/v1/tracks/59uqWPaagd0khPaauWM2lU,https://api.spotify.com/v1/audio-analysis/59uqWPaagd0khPaauWM2lU,274773,4,62,1999
Oye Como Va,Santana,Abraxas,5u6y4u5EgDv0peILf60H5t,0.736,0.379,7,-13.208,1,0.0539,0.301,0.345,0.104,0.948,128.399,audio_features,5u6y4u5EgDv0peILf60H5t,spotify:track:5u6y4u5EgDv0peILf60H5t,https://api.spotify.com/v1/tracks/5u6y4u5EgDv0peILf60H5t,https://api.spotify.com/v1/audio-analysis/5u6y4u5EgDv0peILf60H5t,256933,4,68,1970
The Game of Love (feat. Michelle Branch) - Main / Radio Mix,Santana,Shaman,41IShViF79gmulEkIHAjcb,0.59,0.929,2,-3.236,1,0.0478,0.0714,0.000153,0.0598,0.674,119.818,audio_features,41IShViF79gmulEkIHAjcb,spotify:track:41IShViF79gmulEkIHAjcb,https://api.spotify.com/v1/tracks/41IShViF79gmulEkIHAjcb,https://api.spotify.com/v1/audio-analysis/41IShViF79gmulEkIHAjcb,254467,4,65,2002
Evil Ways,Santana,Santana (Legacy Edition),5tmrnhMxx39jnu3kjopMdP,0.704,0.528,5,-13.382,1,0.0358,0.22,0.35,0.14,0.73,117.472,audio_features,5tmrnhMxx39jnu3kjopMdP,spotify:track:5tmrnhMxx39jnu3kjopMdP,https://api.spotify.com/v1/tracks/5tmrnhMxx39jnu3kjopMdP,https://api.spotify.com/v1/audio-analysis/5tmrnhMxx39jnu3kjopMdP,238267,4,63,1969
Samba Pa Ti,Santana,Abraxas,35fC3Wq3slX4OBfyvBVmHm,0.407,0.358,9,-12.908,0,0.0343,0.829,0.424,0.0827,0.267,92.292,audio_features,35fC3Wq3slX4OBfyvBVmHm,spotify:track:35fC3Wq3slX4OBfyvBVmHm,https://api.spotify.com/v1/tracks/35fC3Wq3slX4OBfyvBVmHm,https://api.spotify.com/v1/audio-analysis/35fC3Wq3slX4OBfyvBVmHm,284800,4,63,1970
Europa (Earth's Cry Heaven's Smile),Santana,Amigos,4VbOIkKqt0gkZpC75oKSxS,0.307,0.544,0,-9.679,0,0.0501,0.0327,0.906,0.167,0.735,74.945,audio_features,4VbOIkKqt0gkZpC75oKSxS,spotify:track:4VbOIkKqt0gkZpC75oKSxS,https://api.spotify.com/v1/tracks/4VbOIkKqt0gkZpC75oKSxS,https://api.spotify.com/v1/audio-analysis/4VbOIkKqt0gkZpC75oKSxS,304107,4,59,1976
Into the Night (feat. Chad Kroeger),Santana,Splendiferous Santana,7ptdX6yHWePemlp0TuOhK5,0.592,0.809,7,-5.433,1,0.0326,0.0108,0.0,0.213,0.629,127.995,audio_features,7ptdX6yHWePemlp0TuOhK5,spotify:track:7ptdX6yHWePemlp0TuOhK5,https://api.spotify.com/v1/tracks/7ptdX6yHWePemlp0TuOhK5,https://api.spotify.com/v1/audio-analysis/7ptdX6yHWePemlp0TuOhK5,222172,4,55,2021
Subha Hone Na De,Mika Singh,Desi Boyz,6WediUhXDfm8FR3wlM0r3G,0.727,0.9,8,-4.529,1,0.0452,0.0805,0.0464,0.154,0.505,131.97,audio_features,6WediUhXDfm8FR3wlM0r3G,spotify:track:6WediUhXDfm8FR3wlM0r3G,https://api.spotify.com/v1/tracks/6WediUhXDfm8FR3wlM0r3G,https://api.spotify.com/v1/audio-analysis/6WediUhXDfm8FR3wlM0r3G,288696,4,67,2011
"Aankh Marey (From ""Simmba"")",Mika Singh,"Aankh Marey (From ""Simmba"")",63MvWd6T6yoS7h4AJ4Hjrm,0.796,0.978,5,-1.266,0,0.0955,0.289,0.00254,0.346,0.8,129.999,audio_features,63MvWd6T6yoS7h4AJ4Hjrm,spotify:track:63MvWd6T6yoS7h4AJ4Hjrm,https://api.spotify.com/v1/tracks/63MvWd6T6yoS7h4AJ4Hjrm,https://api.spotify.com/v1/audio-analysis/63MvWd6T6yoS7h4AJ4Hjrm,212741,4,63,2018
"Mauja Hi Mauja (From ""Jab We Met"")",Mika Singh,Brilliant Melodist Pritam,2mTFrtswcKRUAC6rwoW63X,0.738,0.873,2,-5.659,1,0.107,0.075,0.0294,0.225,0.484,104.982,audio_features,2mTFrtswcKRUAC6rwoW63X,spotify:track:2mTFrtswcKRUAC6rwoW63X,https://api.spotify.com/v1/tracks/2mTFrtswcKRUAC6rwoW63X,https://api.spotify.com/v1/audio-analysis/2mTFrtswcKRUAC6rwoW63X,245100,4,53,2022
Sawan Mein Lag Gayi Aag,Mika Singh,Ginny Weds Sunny (Original Motion Picture Soundtrack),6oloWgrErtc8dG2WiV55gn,0.792,0.813,0,-3.687,1,0.0513,0.388,2.29e-05,0.0541,0.868,130.058,audio_features,6oloWgrErtc8dG2WiV55gn,spotify:track:6oloWgrErtc8dG2WiV55gn,https://api.spotify.com/v1/tracks/6oloWgrErtc8dG2WiV55gn,https://api.spotify.com/v1/audio-analysis/6oloWgrErtc8dG2WiV55gn,226615,4,59,2020
Pungi,Mika Singh,Agent Vinod,4St20qfnH98z2CEY7Up5yn,0.939,0.933,10,-2.688,1,0.0819,0.235,1.04e-06,0.0293,0.708,122.994,audio_features,4St20qfnH98z2CEY7Up5yn,spotify:track:4St20qfnH98z2CEY7Up5yn,https://api.spotify.com/v1/tracks/4St20qfnH98z2CEY7Up5yn,https://api.spotify.com/v1/audio-analysis/4St20qfnH98z2CEY7Up5yn,247827,4,60,2012
Gandi Baat,Mika Singh,R...Rajkumar (Original Motion Picture Soundtrack),5kR5RZceCCPX3ks0rQP6kh,0.873,0.919,10,-5.775,0,0.193,0.19,1.2e-05,0.0274,0.901,125.987,audio_features,5kR5RZceCCPX3ks0rQP6kh,spotify:track:5kR5RZceCCPX3ks0rQP6kh,https://api.spotify.com/v1/tracks/5kR5RZceCCPX3ks0rQP6kh,https://api.spotify.com/v1/audio-analysis/5kR5RZceCCPX3ks0rQP6kh,249835,4,60,2013
Mast Kalander,Mika Singh,Mika Singh Is King,1JiR90QSjo3r6jNcPw5URO,0.747,0.81,0,-5.337,0,0.0497,0.381,1.37e-06,0.118,0.555,110.978,audio_features,1JiR90QSjo3r6jNcPw5URO,spotify:track:1JiR90QSjo3r6jNcPw5URO,https://api.spotify.com/v1/tracks/1JiR90QSjo3r6jNcPw5URO,https://api.spotify.com/v1/audio-analysis/1JiR90QSjo3r6jNcPw5URO,270524,4,40,2014
Aapka Kya Hoga (Dhanno),Mika Singh,Housefull,5ogIZnw2wGLe4i69uqmESi,0.801,0.922,1,-6.562,1,0.114,0.0638,0.000627,0.349,0.788,110.042,audio_features,5ogIZnw2wGLe4i69uqmESi,spotify:track:5ogIZnw2wGLe4i69uqmESi,https://api.spotify.com/v1/tracks/5ogIZnw2wGLe4i69uqmESi,https://api.spotify.com/v1/audio-analysis/5ogIZnw2wGLe4i69uqmESi,307363,4,58,2010
"Baby Ko Bass Pasand Hai (From ""Sultan"")",Mika Singh,YRF Top 10 - Houseparty,5ox9F81DlCWbGMAdtppyKu,0.856,0.756,8,-7.047,1,0.0738,0.0338,3.16e-05,0.0417,0.796,116.955,audio_features,5ox9F81DlCWbGMAdtppyKu,spotify:track:5ox9F81DlCWbGMAdtppyKu,https://api.spotify.com/v1/tracks/5ox9F81DlCWbGMAdtppyKu,https://api.spotify.com/v1/audio-analysis/5ox9F81DlCWbGMAdtppyKu,253623,4,17,2020
"Milegi Milegi (From ""Stree"")",Mika Singh,"Milegi Milegi (From ""Stree"")",52uiJsA4FrtAZlgqxCJwJI,0.843,0.892,2,-4.371,1,0.0527,0.0512,1.13e-06,0.101,0.655,125.991,audio_features,52uiJsA4FrtAZlgqxCJwJI,spotify:track:52uiJsA4FrtAZlgqxCJwJI,https://api.spotify.com/v1/tracks/52uiJsA4FrtAZlgqxCJwJI,https://api.spotify.com/v1/audio-analysis/52uiJsA4FrtAZlgqxCJwJI,153745,4,56,2018
"Phoolon Mein Hai Mila (From ""HanuMan"") [Hindi]",Javed Ali,"Phoolon Mein Hai Mila (From ""HanuMan"") [Hindi]",3UU9ePHlKoaY5iUB1jRosp,0.79,0.869,5,-5.763,1,0.0819,0.385,0.000132,0.104,0.878,156.008,audio_features,3UU9ePHlKoaY5iUB1jRosp,spotify:track:3UU9ePHlKoaY5iUB1jRosp,https://api.spotify.com/v1/tracks/3UU9ePHlKoaY5iUB1jRosp,https://api.spotify.com/v1/audio-analysis/3UU9ePHlKoaY5iUB1jRosp,267682,4,37,2024
Kun Faya Kun,Javed Ali,Rockstar,7F8RNvTQlvbeBLeenycvN6,0.362,0.378,1,-11.008,1,0.0329,0.679,0.0,0.091,0.575,87.549,audio_features,7F8RNvTQlvbeBLeenycvN6,spotify:track:7F8RNvTQlvbeBLeenycvN6,https://api.spotify.com/v1/tracks/7F8RNvTQlvbeBLeenycvN6,https://api.spotify.com/v1/audio-analysis/7F8RNvTQlvbeBLeenycvN6,470500,4,71,2011
Tu Hi Haqeeqat,Javed Ali,Tum Mile (Original Motion Picture Soundtrack),3OLFqbd9ZeVjaUKTiaLsD6,0.705,0.744,4,-5.416,0,0.0341,0.582,0.0,0.2,0.706,115.959,audio_features,3OLFqbd9ZeVjaUKTiaLsD6,spotify:track:3OLFqbd9ZeVjaUKTiaLsD6,https://api.spotify.com/v1/tracks/3OLFqbd9ZeVjaUKTiaLsD6,https://api.spotify.com/v1/audio-analysis/3OLFqbd9ZeVjaUKTiaLsD6,302027,4,70,2009
Saudebazi (Encore),Javed Ali,Aakrosh,1tPPINau3vBP8Q89JTn0ER,0.69,0.73,5,-6.587,1,0.0307,0.121,0.0,0.346,0.779,113.967,audio_features,1tPPINau3vBP8Q89JTn0ER,spotify:track:1tPPINau3vBP8Q89JTn0ER,https://api.spotify.com/v1/tracks/1tPPINau3vBP8Q89JTn0ER,https://api.spotify.com/v1/audio-analysis/1tPPINau3vBP8Q89JTn0ER,354863,4,68,2010
Jashn-E-Bahaaraa,Javed Ali,Jodhaa Akbar (Original Motion Picture Soundtrack),1O5mTSQa0sCce9ghhDqIZl,0.7,0.343,2,-10.474,1,0.0308,0.767,0.0,0.0789,0.488,137.864,audio_features,1O5mTSQa0sCce9ghhDqIZl,spotify:track:1O5mTSQa0sCce9ghhDqIZl,https://api.spotify.com/v1/tracks/1O5mTSQa0sCce9ghhDqIZl,https://api.spotify.com/v1/audio-analysis/1O5mTSQa0sCce9ghhDqIZl,315173,4,69,2007
Guzarish,Javed Ali,Ghajini,2MvCNH9ua0CeOgUQfZf56z,0.595,0.624,9,-10.943,0,0.0603,0.0925,0.0,0.114,0.647,170.001,audio_features,2MvCNH9ua0CeOgUQfZf56z,spotify:track:2MvCNH9ua0CeOgUQfZf56z,https://api.spotify.com/v1/tracks/2MvCNH9ua0CeOgUQfZf56z,https://api.spotify.com/v1/audio-analysis/2MvCNH9ua0CeOgUQfZf56z,327030,4,66,2008
Ek Din Teri Raahon,Javed Ali,Naqaab (Original Motion Picture Soundtrack),6UEhNvccAc4OyEDJYB5brb,0.602,0.867,2,-4.745,0,0.114,0.229,1.05e-05,0.0806,0.698,91.993,audio_features,6UEhNvccAc4OyEDJYB5brb,spotify:track:6UEhNvccAc4OyEDJYB5brb,https://api.spotify.com/v1/tracks/6UEhNvccAc4OyEDJYB5brb,https://api.spotify.com/v1/audio-analysis/6UEhNvccAc4OyEDJYB5brb,292000,4,68,2007
Tum Tak,Javed Ali,Raanjhanaa (Original Motion Picture Soundtrack),1wnozUBSe7OMpmZiTPJC5j,0.72,0.621,2,-9.773,1,0.0491,0.676,0.0,0.0679,0.566,114.987,audio_features,1wnozUBSe7OMpmZiTPJC5j,spotify:track:1wnozUBSe7OMpmZiTPJC5j,https://api.spotify.com/v1/tracks/1wnozUBSe7OMpmZiTPJC5j,https://api.spotify.com/v1/audio-analysis/1wnozUBSe7OMpmZiTPJC5j,304467,4,68,2013
Deewana Kar Raha Hai,Javed Ali,Raaz 3,2tva3nN2kQhBjHMC7Zlty6,0.538,0.736,11,-6.113,0,0.109,0.37,0.0,0.124,0.644,147.89,audio_features,2tva3nN2kQhBjHMC7Zlty6,spotify:track:2tva3nN2kQhBjHMC7Zlty6,https://api.spotify.com/v1/tracks/2tva3nN2kQhBjHMC7Zlty6,https://api.spotify.com/v1/audio-analysis/2tva3nN2kQhBjHMC7Zlty6,338923,4,63,2012
"Srivalli (From ""Pushpa The Rise Part - 01"")",Javed Ali,"Srivalli (From ""Pushpa The Rise Part - 01"")",7sVEoPc5ZUUQerRkgTypUZ,0.787,0.603,9,-4.781,1,0.034,0.435,0.0,0.101,0.743,106.984,audio_features,7sVEoPc5ZUUQerRkgTypUZ,spotify:track:7sVEoPc5ZUUQerRkgTypUZ,https://api.spotify.com/v1/tracks/7sVEoPc5ZUUQerRkgTypUZ,https://api.spotify.com/v1/audio-analysis/7sVEoPc5ZUUQerRkgTypUZ,224072,4,64,2021
Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,7snQQk1zcKl8gZ92AnueZW,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,audio_features,7snQQk1zcKl8gZ92AnueZW,spotify:track:7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/audio-analysis/7snQQk1zcKl8gZ92AnueZW,356067,4,87,1987
Welcome To The Jungle,Guns N' Roses,Appetite For Destruction,0G21yYKMZoHa30cYVi1iA8,0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,audio_features,0G21yYKMZoHa30cYVi1iA8,spotify:track:0G21yYKMZoHa30cYVi1iA8,https://api.spotify.com/v1/tracks/0G21yYKMZoHa30cYVi1iA8,https://api.spotify.com/v1/audio-analysis/0G21yYKMZoHa30cYVi1iA8,273480,4,83,1987
Paradise City,Guns N' Roses,Appetite For Destruction,6eN1f9KNmiWEhpE2RhQqB5,0.268,0.98,11,-5.958,1,0.103,0.0192,0.00709,0.182,0.395,100.315,audio_features,6eN1f9KNmiWEhpE2RhQqB5,spotify:track:6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/tracks/6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/audio-analysis/6eN1f9KNmiWEhpE2RhQqB5,405600,4,82,1987
November Rain,Guns N' Roses,Use Your Illusion I,3YRCqOhFifThpSRFJ1VWFM,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,audio_features,3YRCqOhFifThpSRFJ1VWFM,spotify:track:3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/tracks/3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/audio-analysis/3YRCqOhFifThpSRFJ1VWFM,536067,4,80,1991
Knockin' On Heaven's Door,Guns N' Roses,Use Your Illusion II,4JiEyzf0Md7KEFFGWDDdCr,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,audio_features,4JiEyzf0Md7KEFFGWDDdCr,spotify:track:4JiEyzf0Md7KEFFGWDDdCr,https://api.spotify.com/v1/tracks/4JiEyzf0Md7KEFFGWDDdCr,https://api.spotify.com/v1/audio-analysis/4JiEyzf0Md7KEFFGWDDdCr,336000,4,80,1991
Don't Cry (Original),Guns N' Roses,Use Your Illusion I,2N2yrmodOnVF10mKvItC9P,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,audio_features,2N2yrmodOnVF10mKvItC9P,spotify:track:2N2yrmodOnVF10mKvItC9P,https://api.spotify.com/v1/tracks/2N2yrmodOnVF10mKvItC9P,https://api.spotify.com/v1/audio-analysis/2N2yrmodOnVF10mKvItC9P,283733,4,79,1991
Patience,Guns N' Roses,Appetite For Destruction (Super Deluxe Edition),1OEoNpiyqBghuEUaT6Je6U,0.457,0.297,6,-12.511,1,0.0306,0.686,0.000107,0.109,0.333,120.021,audio_features,1OEoNpiyqBghuEUaT6Je6U,spotify:track:1OEoNpiyqBghuEUaT6Je6U,https://api.spotify.com/v1/tracks/1OEoNpiyqBghuEUaT6Je6U,https://api.spotify.com/v1/audio-analysis/1OEoNpiyqBghuEUaT6Je6U,354880,4,73,1987
Live And Let Die,Guns N' Roses,Use Your Illusion I,0rFWuqFgHAfuzE8uSB9TWR,0.262,0.777,11,-8.671,1,0.0632,0.0109,0.113,0.12,0.264,152.5,audio_features,0rFWuqFgHAfuzE8uSB9TWR,spotify:track:0rFWuqFgHAfuzE8uSB9TWR,https://api.spotify.com/v1/tracks/0rFWuqFgHAfuzE8uSB9TWR,https://api.spotify.com/v1/audio-analysis/0rFWuqFgHAfuzE8uSB9TWR,182733,4,73,1991
You Could Be Mine,Guns N' Roses,Use Your Illusion II,0dlTGl67UFWcKupzkxZYOn,0.35,0.985,10,-5.676,0,0.122,0.00876,0.551,0.36,0.323,151.007,audio_features,0dlTGl67UFWcKupzkxZYOn,spotify:track:0dlTGl67UFWcKupzkxZYOn,https://api.spotify.com/v1/tracks/0dlTGl67UFWcKupzkxZYOn,https://api.spotify.com/v1/audio-analysis/0dlTGl67UFWcKupzkxZYOn,343640,4,71,1991
Civil War,Guns N' Roses,Use Your Illusion II,6i4Qi1mJxXjqNIL9HfJhRs,0.336,0.787,10,-8.803,0,0.0732,0.0793,0.0648,0.32,0.383,140.003,audio_features,6i4Qi1mJxXjqNIL9HfJhRs,spotify:track:6i4Qi1mJxXjqNIL9HfJhRs,https://api.spotify.com/v1/tracks/6i4Qi1mJxXjqNIL9HfJhRs,https://api.spotify.com/v1/audio-analysis/6i4Qi1mJxXjqNIL9HfJhRs,462093,4,69,1991
Song 2 - 2012 Remaster,Blur,Blur (Special Edition),1FTSo4v6BOZH9QxKc3MbVM,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,audio_features,1FTSo4v6BOZH9QxKc3MbVM,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/audio-analysis/1FTSo4v6BOZH9QxKc3MbVM,121160,4,82,1997
Girls & Boys,Blur,Blur: The Best Of,5CeL9C3bsoe4yzYS1Qz8cw,0.693,0.875,7,-8.354,0,0.0315,0.00986,0.0,0.0601,0.899,120.048,audio_features,5CeL9C3bsoe4yzYS1Qz8cw,spotify:track:5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/tracks/5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/audio-analysis/5CeL9C3bsoe4yzYS1Qz8cw,259387,4,71,2000
Parklife - 2012 Remaster,Blur,Parklife (Special Edition),7FSzJQV6thyoQptFCUTV9c,0.628,0.89,4,-6.094,1,0.0675,0.121,0.0,0.281,0.722,138.787,audio_features,7FSzJQV6thyoQptFCUTV9c,spotify:track:7FSzJQV6thyoQptFCUTV9c,https://api.spotify.com/v1/tracks/7FSzJQV6thyoQptFCUTV9c,https://api.spotify.com/v1/audio-analysis/7FSzJQV6thyoQptFCUTV9c,185093,4,64,1994
Coffee & TV,Blur,13,5eSllZgRWCIJsDTAqFRwQw,0.743,0.742,2,-10.117,1,0.0367,0.051,0.234,0.0987,0.706,121.604,audio_features,5eSllZgRWCIJsDTAqFRwQw,spotify:track:5eSllZgRWCIJsDTAqFRwQw,https://api.spotify.com/v1/tracks/5eSllZgRWCIJsDTAqFRwQw,https://api.spotify.com/v1/audio-analysis/5eSllZgRWCIJsDTAqFRwQw,358773,4,65,1999
Beetlebum - 2012 Remaster,Blur,Blur (Special Edition),4OHVCeQYPncEwZOtNAJZZx,0.542,0.627,0,-7.105,1,0.0243,0.0794,0.000517,0.277,0.814,89.734,audio_features,4OHVCeQYPncEwZOtNAJZZx,spotify:track:4OHVCeQYPncEwZOtNAJZZx,https://api.spotify.com/v1/tracks/4OHVCeQYPncEwZOtNAJZZx,https://api.spotify.com/v1/audio-analysis/4OHVCeQYPncEwZOtNAJZZx,305213,4,64,1997
